Time,Open,High,Low,Close,Volume
2022-07-04T05:00:00+0000,29.36,29.63,29.2,29.25,506
2022-07-05T05:00:00+0000,29.3,30.12,29.15,29.35,6730
2022-07-06T05:00:00+0000,29.37,29.67,29.09,29.1124,5980
2022-07-07T05:00:00+0000,29.2,29.25,28.66,28.95,7984
2022-07-08T05:00:00+0000,28.97,29.07,28.45,28.5997,7561
2022-07-11T05:00:00+0000,28.6,29.22,28.6,29.0959,7299
2022-07-12T05:00:00+0000,29.09,29.46,28.77,29.2429,7880
2022-07-13T05:00:00+0000,29.25,29.94,28.91,29.217,12415
2022-07-14T05:00:00+0000,29.45,30.17,29.35,29.45,12265
2022-07-15T05:00:00+0000,29.53,29.66,28.56,28.666999999999998,10232
2022-07-18T05:00:00+0000,28.66,29.26,28.3,29.1,13971
2022-07-19T05:00:00+0000,29.01,29.05,28.3,28.7279,13774
2022-07-20T05:00:00+0000,28.65,28.88,28.25,28.3347,13596
2022-07-21T05:00:00+0000,28.45,28.6,28.1,28.1851,12894
2022-07-22T05:00:00+0000,28.35,28.51,27.95,28.05,14894
2022-07-25T05:00:00+0000,28.1,28.33,27.8,28.0357,12350
2022-07-26T05:00:00+0000,28.15,28.65,28.05,28.3,9913
2022-07-27T05:00:00+0000,28.08,28.08,27.3,27.5436,12038
2022-07-28T05:00:00+0000,27.55,27.65,26.52,26.6639,14099
2022-07-29T05:00:00+0000,26.45,26.62,26.17,26.4629,14858
2022-08-01T05:00:00+0000,26.45,27.05,26.4,26.9906,11762
2022-08-02T05:00:00+0000,26.95,27.52,26.6,27.25,13566
2022-08-03T05:00:00+0000,27.25,27.35,26.25,26.3348,12785
2022-08-04T05:00:00+0000,26.4,26.75,26.31,26.509,11638
2022-08-05T05:00:00+0000,26.57,26.98,26.2,26.2498,12658
2022-08-08T05:00:00+0000,26.3,26.65,25.8,26.3308,14133
2022-08-09T05:00:00+0000,26.3,26.75,26.25,26.4688,13032
2022-08-10T05:00:00+0000,26.41,26.57,25.3,25.3506,25042
2022-08-11T05:00:00+0000,25.45,25.92,25.2,25.55,22968
2022-08-12T05:00:00+0000,25.5,25.63,24.8,25.2238,20435
2022-08-15T05:00:00+0000,25.2,25.45,24.75,24.8608,22003
2022-08-16T05:00:00+0000,24.97,25.2,24.8,25.1172,27631
2022-08-17T05:00:00+0000,25.16,25.6,24.92,25.1173,32712
2022-08-18T05:00:00+0000,25.17,25.4,24.8,24.9003,24814
2022-08-19T05:00:00+0000,24.97,26.27,24.97,25.8998,37325
2022-08-22T05:00:00+0000,26.0,27.15,26.0,27.0156,40120
2022-08-23T05:00:00+0000,26.75,27.16,26.3,26.6492,37983
2022-08-24T05:00:00+0000,26.66,26.91,25.85,25.9673,32158
2022-08-25T05:00:00+0000,25.92,26.02,25.3,25.3689,34250
2022-08-26T05:00:00+0000,25.44,27.35,25.3,27.1727,55170
2022-08-29T05:00:00+0000,27.35,28.0,26.77,27.0047,48545
2022-08-30T05:00:00+0000,27.1,27.7,26.45,27.4382,47375
2022-08-31T05:00:00+0000,27.25,27.45,26.55,26.9681,43528
2022-09-01T05:00:00+0000,27.0,27.95,26.7,26.7581,48584
2022-09-02T05:00:00+0000,26.76,27.28,25.65,26.8979,3464
2022-09-05T05:00:00+0000,26.76,27.0,26.5,26.85,3464
2022-09-06T05:00:00+0000,26.75,27.57,26.15,27.429000000000002,53686
2022-09-07T05:00:00+0000,27.35,27.71,26.0,26.0503,48570
2022-09-08T05:00:00+0000,26.25,26.6,25.6,25.7286,44283
2022-09-09T05:00:00+0000,25.69,25.72,25.12,25.5941,39758
2022-09-12T05:00:00+0000,25.45,25.72,24.95,25.3904,52188
2022-09-13T05:00:00+0000,25.3,27.85,25.05,27.5215,98487
2022-09-14T05:00:00+0000,27.4,27.9,27.1,27.4742,85466
2022-09-15T05:00:00+0000,27.25,27.6,26.75,27.3471,69480
2022-09-16T05:00:00+0000,27.47,28.66,27.05,27.2494,81226
2022-09-19T05:00:00+0000,27.2,28.0,26.27,26.5139,89258
2022-09-20T05:00:00+0000,26.5,27.7,26.2,27.3749,89109
2022-09-21T05:00:00+0000,27.36,28.5,26.4,28.1968,110273
2022-09-22T05:00:00+0000,28.4,28.75,27.5,28.0956,85226
2022-09-23T05:00:00+0000,27.8,31.21,27.8,29.8592,148061
2022-09-26T05:00:00+0000,30.1,31.2,29.25,30.9247,119862
2022-09-27T05:00:00+0000,30.85,32.2,29.75,31.383000000000003,96737
