Time,Open,High,Low,Close,Volume
2011-12-02T06:00:00+0000,29.75,30.65,29.55,30.6,1478
2011-12-05T06:00:00+0000,29.8,30.45,29.55,30.15,1571
2011-12-06T06:00:00+0000,30.0,30.25,29.85,30.2,1575
2011-12-07T06:00:00+0000,30.2,31.0,29.97,30.55,2335
2011-12-08T06:00:00+0000,30.55,31.72,30.08,31.5,2252
2011-12-09T06:00:00+0000,30.95,31.2,30.27,30.4,1600
2011-12-12T06:00:00+0000,30.82,31.7,30.72,30.9,2853
2011-12-13T06:00:00+0000,30.6,31.5,30.1,31.1,2731
2011-12-14T06:00:00+0000,30.9,31.85,30.8,31.25,4540
2011-12-15T06:00:00+0000,30.67,30.87,30.2,30.55,1217
2011-12-16T06:00:00+0000,29.85,30.65,29.7,30.35,1935
2011-12-19T06:00:00+0000,30.12,30.25,29.63,30.05,2279
2011-12-20T06:00:00+0000,29.25,29.25,28.6,28.65,2998
2011-12-21T06:00:00+0000,28.8,28.9,27.0,27.05,3159
2011-12-22T06:00:00+0000,26.78,27.35,26.38,27.2,3061
2011-12-23T06:00:00+0000,26.7,27.71,26.5,27.45,2252
2011-12-27T06:00:00+0000,27.4,27.4,26.99,27.2,1000
2011-12-28T06:00:00+0000,27.0,27.91,26.95,27.8,1725
2011-12-29T06:00:00+0000,27.54,27.61,27.3,27.35,667
2011-12-30T06:00:00+0000,27.3,27.81,27.28,27.75,719
2012-01-03T06:00:00+0000,26.9,27.1,26.65,26.8,2584
2012-01-04T06:00:00+0000,26.9,27.3,26.27,26.35,2330
2012-01-05T06:00:00+0000,26.7,26.85,25.85,26.0,3198
2012-01-06T06:00:00+0000,25.9,26.25,25.44,25.55,3045
2012-01-09T06:00:00+0000,25.5,25.7,25.25,25.4,2314
2012-01-10T06:00:00+0000,25.15,25.2,24.7,25.1,2685
2012-01-11T06:00:00+0000,25.3,25.42,25.0,25.4,1779
2012-01-12T06:00:00+0000,25.05,26.05,25.05,25.25,4985
2012-01-13T06:00:00+0000,25.3,26.37,25.26,25.65,5154
2012-01-17T06:00:00+0000,25.15,25.8,24.75,25.55,9804
2012-01-18T06:00:00+0000,25.3,25.8,24.8,24.95,7786
2012-01-19T06:00:00+0000,24.55,24.95,24.3,24.4,8610
2012-01-20T06:00:00+0000,24.4,24.71,23.8,23.9,7925
2012-01-23T06:00:00+0000,23.7,24.05,23.3,23.5,8940
2012-01-24T06:00:00+0000,23.75,24.07,23.2,23.25,8671
2012-01-25T06:00:00+0000,23.25,23.7,22.4,22.5,12044
2012-01-26T06:00:00+0000,22.45,22.85,22.04,22.55,14117
2012-01-27T06:00:00+0000,22.43,23.0,22.05,22.2,11710
2012-01-30T06:00:00+0000,22.6,22.92,22.4,22.55,12210
2012-01-31T06:00:00+0000,22.45,22.85,22.1,22.75,10004
2012-02-01T06:00:00+0000,22.45,22.65,21.9,22.05,12620
2012-02-02T06:00:00+0000,22.05,22.1,21.3,21.35,14087
2012-02-03T06:00:00+0000,21.35,21.45,20.5,20.55,26565
2012-02-06T06:00:00+0000,21.0,21.0,20.15,20.2,13362
2012-02-07T06:00:00+0000,20.45,20.75,20.25,20.4,17685
2012-02-08T06:00:00+0000,20.35,21.0,20.19,21.0,21207
2012-02-09T06:00:00+0000,21.1,21.98,20.75,21.95,24031
2012-02-10T06:00:00+0000,22.7,25.0,22.65,23.55,41259
2012-02-13T06:00:00+0000,22.75,22.8,21.8,21.9,43996
2012-02-14T06:00:00+0000,22.2,24.05,22.0,22.45,48051
2012-02-15T06:00:00+0000,22.05,24.25,21.95,24.25,51838
2012-02-16T06:00:00+0000,24.4,24.95,22.7,22.8,40581
2012-02-17T06:00:00+0000,23.05,23.3,22.35,22.6,35621
2012-02-21T06:00:00+0000,22.05,22.98,22.05,22.55,35834
2012-02-22T06:00:00+0000,22.75,22.8,21.75,21.8,33602
2012-02-23T06:00:00+0000,21.8,22.2,20.15,20.25,37650
2012-02-24T06:00:00+0000,20.2,21.38,19.9,21.2,31190
2012-02-27T06:00:00+0000,21.55,22.14,20.65,21.55,26430
2012-02-28T06:00:00+0000,21.2,21.75,20.8,20.85,19301
2012-02-29T06:00:00+0000,20.9,21.35,20.33,21.0,30020
2012-03-01T06:00:00+0000,20.7,20.75,20.0,20.05,22935
2012-03-02T06:00:00+0000,20.3,20.67,20.05,20.4,20586
2012-03-05T06:00:00+0000,20.6,20.82,20.05,20.15,20377
2012-03-06T06:00:00+0000,20.75,22.6,20.75,22.5,37005
2012-03-07T06:00:00+0000,21.9,22.13,20.6,20.65,23862
2012-03-08T06:00:00+0000,20.05,20.4,19.65,19.7,24354
2012-03-09T06:00:00+0000,19.8,19.8,18.8,19.05,32197
2012-03-12T05:00:00+0000,19.2,19.26,17.7,17.75,32457
2012-03-13T05:00:00+0000,17.65,17.65,16.85,17.0,32191
2012-03-14T05:00:00+0000,17.0,18.2,16.76,17.8,33478
2012-03-15T05:00:00+0000,17.38,17.9,16.9,17.05,27630
2012-03-16T05:00:00+0000,16.75,16.95,16.1,16.15,23617
2012-03-19T05:00:00+0000,16.3,16.4,15.4,15.55,32761
2012-03-20T05:00:00+0000,16.05,16.65,15.64,15.65,32288
2012-03-21T05:00:00+0000,14.55,14.55,14.55,14.55,0
