Time,Open,High,Low,Close,Volume
2016-07-05T05:00:00+0000,19.89,20.54,19.86,19.975,9967
2016-07-06T05:00:00+0000,19.96,20.5,19.6,19.725,9333
2016-07-07T05:00:00+0000,19.78,20.15,19.52,19.625,6788
2016-07-08T05:00:00+0000,19.63,19.82,18.9,19.15,10954
2016-07-11T05:00:00+0000,19.11,19.15,18.75,19.025,7161
2016-07-12T05:00:00+0000,19.05,19.1,18.7,18.725,7783
2016-07-13T05:00:00+0000,18.69,18.85,18.55,18.625,8523
2016-07-14T05:00:00+0000,18.65,18.67,18.2,18.525,9469
2016-07-15T05:00:00+0000,18.45,18.9,18.45,18.725,9440
2016-07-18T05:00:00+0000,18.6,18.8,18.4,18.425,12836
2016-07-19T05:00:00+0000,18.5,18.75,18.35,18.525,12126
2016-07-20T05:00:00+0000,18.53,18.65,18.32,18.475,14290
2016-07-21T05:00:00+0000,18.45,19.08,18.4,19.0,19430
2016-07-22T05:00:00+0000,18.97,19.01,18.5,18.775,17203
2016-07-25T05:00:00+0000,18.75,19.15,18.6,18.825,15886
2016-07-26T05:00:00+0000,18.82,19.1,18.65,18.775,16046
2016-07-27T05:00:00+0000,18.8,19.05,18.56,18.675,15785
2016-07-28T05:00:00+0000,18.63,18.89,18.35,18.375,15388
2016-07-29T05:00:00+0000,18.38,18.56,18.0,18.025,18460
2016-08-01T05:00:00+0000,18.0,18.21,17.7,17.875,25570
2016-08-02T05:00:00+0000,17.85,18.67,17.75,18.275,23597
2016-08-03T05:00:00+0000,18.25,18.6,17.99,18.0,20727
2016-08-04T05:00:00+0000,18.0,18.1,17.65,17.725,19094
2016-08-05T05:00:00+0000,17.7,17.77,17.15,17.275,18371
2016-08-08T05:00:00+0000,17.25,17.31,16.98,17.0,16322
2016-08-09T05:00:00+0000,17.0,17.09,16.45,16.675,30437
2016-08-10T05:00:00+0000,16.7,17.09,16.5,16.825,26273
2016-08-11T05:00:00+0000,16.84,16.9,16.45,16.775,23140
2016-08-12T05:00:00+0000,16.77,17.03,16.6,16.725,31126
2016-08-15T05:00:00+0000,16.7,16.7,16.35,16.525,27516
2016-08-16T05:00:00+0000,16.55,17.0,16.5,16.975,27029
2016-08-17T05:00:00+0000,16.95,17.3,16.6,16.675,52658
2016-08-18T05:00:00+0000,16.7,16.88,16.5,16.575,35371
2016-08-19T05:00:00+0000,16.55,16.85,16.5,16.675,32305
2016-08-22T05:00:00+0000,16.7,16.97,16.63,16.775,47906
2016-08-23T05:00:00+0000,16.8,16.9,16.55,16.875,39022
2016-08-24T05:00:00+0000,16.86,17.25,16.8,17.125,48814
2016-08-25T05:00:00+0000,17.1,17.28,16.85,16.925,50807
2016-08-26T05:00:00+0000,16.9,17.45,16.5,17.025,71127
2016-08-29T05:00:00+0000,17.03,17.12,16.7,16.825,39931
2016-08-30T05:00:00+0000,16.8,16.95,16.65,16.775,40493
2016-08-31T05:00:00+0000,16.75,17.15,16.7,16.725,48405
2016-09-01T05:00:00+0000,16.76,17.08,16.52,16.675,60053
2016-09-02T05:00:00+0000,16.65,16.85,16.25,16.375,3208
2016-09-06T05:00:00+0000,16.25,16.33,15.85,15.875,47974
2016-09-07T05:00:00+0000,15.9,16.01,15.7,15.775,48687
2016-09-08T05:00:00+0000,15.78,16.0,15.65,15.925,52704
2016-09-09T05:00:00+0000,15.91,18.2,15.85,17.875,186785
2016-09-12T05:00:00+0000,18.1,18.55,16.58,16.925,160675
2016-09-13T05:00:00+0000,16.9,19.17,16.9,18.325,236372
2016-09-14T05:00:00+0000,18.34,18.98,17.73,18.875,134605
2016-09-15T05:00:00+0000,18.88,19.05,17.75,18.225,120568
2016-09-16T05:00:00+0000,18.2,18.7,17.5,17.525,115665
2016-09-19T05:00:00+0000,17.4,17.7,16.85,17.125,129496
2016-09-20T05:00:00+0000,17.15,17.48,16.85,17.425,126577
2016-09-21T05:00:00+0000,17.4,17.5,15.75,16.075,156040
2016-09-22T05:00:00+0000,16.0,16.0,15.25,15.325,108315
2016-09-23T05:00:00+0000,15.35,15.6,15.2,15.575,102138
2016-09-26T05:00:00+0000,15.4,16.7,15.3,16.275,109174
2016-09-27T05:00:00+0000,16.3,16.55,15.3,15.525,103318
2016-09-28T05:00:00+0000,15.5,15.93,15.2,15.225,96155
2016-09-29T05:00:00+0000,15.25,17.05,15.05,15.925,188284
2016-09-30T05:00:00+0000,15.95,16.75,15.35,15.775,110757
2016-10-03T05:00:00+0000,15.8,16.0,15.4,15.475,77285
2016-10-04T05:00:00+0000,15.5,16.02,15.1,15.325,131217
2016-10-05T05:00:00+0000,15.37,15.59,15.1,15.125,70687
2016-10-06T05:00:00+0000,15.15,15.47,14.95,14.975,66507
2016-10-07T05:00:00+0000,15.0,15.58,14.75,15.325,108583
2016-10-10T05:00:00+0000,14.95,15.15,14.55,14.675,63595
2016-10-11T05:00:00+0000,14.7,16.32,14.6,15.825,134637
2016-10-12T05:00:00+0000,15.85,16.35,15.54,16.325,97902
2016-10-13T05:00:00+0000,16.3,17.7,16.28,17.025,140409
2016-10-14T05:00:00+0000,17.0,17.21,15.9,16.625,100700
2016-10-17T05:00:00+0000,16.65,17.1,16.41,16.525,78748
2016-10-18T05:00:00+0000,16.52,16.6,15.4,15.675,72524
2016-10-19T05:00:00+0000,15.75,15.9,15.2,15.2,3939
