Time,Open,High,Low,Close,Volume
2009-07-06T05:00:00+0000,31.3,31.45,30.8,30.95,89
2009-07-07T05:00:00+0000,31.1,31.8,31.1,31.8,112
2009-07-08T05:00:00+0000,31.55,32.7,31.35,32.0,163
2009-07-09T05:00:00+0000,31.75,32.0,31.5,32.0,208
2009-07-10T05:00:00+0000,32.25,32.4,31.8,32.35,242
2009-07-13T05:00:00+0000,32.25,32.45,31.6,31.75,225
2009-07-14T05:00:00+0000,31.75,32.0,31.22,31.35,248
2009-07-15T05:00:00+0000,31.1,31.1,30.2,30.65,178
2009-07-16T05:00:00+0000,30.7,30.75,30.1,30.35,109
2009-07-17T05:00:00+0000,30.4,30.5,30.3,30.4,165
2009-07-20T05:00:00+0000,30.05,30.15,29.6,29.6,63
2009-07-21T05:00:00+0000,29.5,29.9,29.35,29.45,67
2009-07-22T05:00:00+0000,29.88,29.88,28.85,29.3,571
2009-07-23T05:00:00+0000,29.15,29.25,28.7,28.9,260
2009-07-24T05:00:00+0000,28.95,29.15,28.73,29.0,224
2009-07-27T05:00:00+0000,29.15,29.4,28.95,29.3,200
2009-07-28T05:00:00+0000,29.55,30.1,29.3,30.0,885
2009-07-29T05:00:00+0000,30.2,30.4,29.89,30.35,269
2009-07-30T05:00:00+0000,29.83,29.95,29.53,29.9,243
2009-07-31T05:00:00+0000,30.1,30.25,29.75,30.0,343
2009-08-03T05:00:00+0000,29.75,29.9,29.6,29.6,320
2009-08-04T05:00:00+0000,29.9,29.9,29.35,29.5,447
2009-08-05T05:00:00+0000,29.65,29.75,29.27,29.4,198
2009-08-06T05:00:00+0000,29.3,30.0,29.3,29.7,469
2009-08-07T05:00:00+0000,29.4,29.6,28.7,29.05,581
2009-08-10T05:00:00+0000,29.5,29.5,29.05,29.1,139
2009-08-11T05:00:00+0000,29.5,30.05,29.35,29.5,160
2009-08-12T05:00:00+0000,29.75,30.25,29.05,29.35,540
2009-08-13T05:00:00+0000,29.05,29.7,29.05,29.2,453
2009-08-14T05:00:00+0000,29.3,29.8,29.26,29.35,382
2009-08-17T05:00:00+0000,30.35,30.95,30.05,30.95,813
2009-08-18T05:00:00+0000,30.8,30.85,30.25,30.55,758
2009-08-19T05:00:00+0000,30.55,30.8,30.0,30.55,871
2009-08-20T05:00:00+0000,30.45,30.45,29.8,30.1,1602
2009-08-21T05:00:00+0000,29.75,30.0,29.4,30.0,1750
2009-08-24T05:00:00+0000,29.65,29.9,29.4,29.9,1160
2009-08-25T05:00:00+0000,29.75,30.35,29.6,30.05,2266
2009-08-26T05:00:00+0000,30.05,30.55,29.95,30.4,1536
2009-08-27T05:00:00+0000,30.5,30.8,29.95,30.25,2258
2009-08-28T05:00:00+0000,29.8,30.5,29.8,30.5,1304
2009-08-31T05:00:00+0000,30.75,31.1,30.65,30.95,1516
2009-09-01T05:00:00+0000,30.95,32.27,30.5,32.25,2244
2009-09-02T05:00:00+0000,32.35,32.65,32.05,32.65,2856
2009-09-03T05:00:00+0000,32.6,32.6,30.95,31.25,1897
2009-09-04T05:00:00+0000,31.25,31.3,30.3,30.45,2409
2009-09-08T05:00:00+0000,29.95,30.05,29.3,29.45,3269
2009-09-09T05:00:00+0000,29.2,29.45,28.45,28.6,3198
2009-09-10T05:00:00+0000,28.6,28.6,27.3,27.35,8427
2009-09-11T05:00:00+0000,27.35,27.95,26.95,27.7,7135
2009-09-14T05:00:00+0000,27.95,28.2,26.85,27.05,2194
2009-09-15T05:00:00+0000,26.9,27.35,26.75,27.15,3047
2009-09-16T05:00:00+0000,26.95,27.0,25.95,25.95,2867
2009-09-17T05:00:00+0000,26.15,26.5,25.85,26.1,4381
2009-09-18T05:00:00+0000,26.05,26.9,26.0,26.75,3044
2009-09-21T05:00:00+0000,27.1,27.35,26.6,26.7,1473
2009-09-22T05:00:00+0000,26.7,26.7,25.85,26.1,1914
2009-09-23T05:00:00+0000,26.15,26.55,25.15,26.35,4064
2009-09-24T05:00:00+0000,26.1,27.6,26.1,26.9,3263
2009-09-25T05:00:00+0000,26.85,27.5,26.7,27.0,2204
2009-09-28T05:00:00+0000,26.9,26.95,25.85,25.85,2296
2009-09-29T05:00:00+0000,26.0,26.15,25.6,25.9,2579
2009-09-30T05:00:00+0000,25.75,26.85,25.45,26.3,2519
2009-10-01T05:00:00+0000,26.35,28.1,26.35,27.8,3124
2009-10-02T05:00:00+0000,28.2,28.8,27.55,27.85,3048
2009-10-05T05:00:00+0000,27.8,28.05,26.65,26.8,2035
2009-10-06T05:00:00+0000,26.3,26.35,25.45,26.0,2523
2009-10-07T05:00:00+0000,26.15,26.15,25.4,25.4,2447
2009-10-08T05:00:00+0000,25.4,25.4,24.85,25.05,3542
2009-10-09T05:00:00+0000,25.45,25.45,24.5,24.55,4333
2009-10-12T05:00:00+0000,24.3,24.3,23.7,24.05,2659
2009-10-13T05:00:00+0000,24.05,25.1,23.5,23.55,9138
2009-10-14T05:00:00+0000,22.95,23.6,22.65,23.25,9329
2009-10-15T05:00:00+0000,23.95,23.95,22.35,22.35,2930
2009-10-16T05:00:00+0000,22.7,23.15,22.1,22.35,4707
2009-10-19T05:00:00+0000,22.1,22.3,21.4,21.4,3425
2009-10-20T05:00:00+0000,21.4,21.75,21.1,21.1,4645
2009-10-21T05:00:00+0000,20.82,20.82,20.82,20.82,0
