Time,Open,High,Low,Close,Volume
2017-07-03T05:00:00+0000,14.35,14.6,14.15,14.575,1376
2017-07-05T05:00:00+0000,14.55,14.75,14.46,14.575,14547
2017-07-06T05:00:00+0000,14.6,15.0,14.45,14.875,17699
2017-07-07T05:00:00+0000,14.9,14.9,14.7,14.775,11293
2017-07-10T05:00:00+0000,14.78,14.8,14.35,14.475,9207
2017-07-11T05:00:00+0000,14.45,14.73,14.25,14.325,14564
2017-07-12T05:00:00+0000,14.29,14.34,14.0,14.125,11821
2017-07-13T05:00:00+0000,14.1,14.15,13.9,14.025,14039
2017-07-14T05:00:00+0000,14.05,14.1,13.67,13.7,15208
2017-07-17T05:00:00+0000,13.65,13.75,13.55,13.675,11906
2017-07-18T05:00:00+0000,13.67,13.85,13.6,13.725,21023
2017-07-19T05:00:00+0000,13.7,13.7,13.4,13.525,30951
2017-07-20T05:00:00+0000,13.5,13.62,13.4,13.475,19082
2017-07-21T05:00:00+0000,13.49,13.75,13.41,13.475,24537
2017-07-24T05:00:00+0000,13.49,13.54,13.25,13.3,14908
2017-07-25T05:00:00+0000,13.33,13.4,13.15,13.375,21618
2017-07-26T05:00:00+0000,13.38,13.45,13.23,13.425,22475
2017-07-27T05:00:00+0000,13.4,13.79,13.24,13.325,31060
2017-07-28T05:00:00+0000,13.35,13.63,13.3,13.375,25129
2017-07-31T05:00:00+0000,13.38,13.54,13.15,13.175,17253
2017-08-01T05:00:00+0000,13.2,13.25,13.05,13.075,20151
2017-08-02T05:00:00+0000,13.07,13.35,12.96,13.275,21624
2017-08-03T05:00:00+0000,13.3,13.54,13.25,13.475,18685
2017-08-04T05:00:00+0000,13.48,13.6,13.32,13.525,18229
2017-08-07T05:00:00+0000,13.55,13.6,13.3,13.375,12638
2017-08-08T05:00:00+0000,13.36,13.85,13.15,13.675,55940
2017-08-09T05:00:00+0000,13.69,14.1,13.55,13.775,64711
2017-08-10T05:00:00+0000,13.81,15.26,13.8,15.225,74078
2017-08-11T05:00:00+0000,15.22,15.7,14.6,15.525,72628
2017-08-14T05:00:00+0000,15.4,15.45,13.8,13.825,52496
2017-08-15T05:00:00+0000,13.8,14.05,13.5,13.975,46618
2017-08-16T05:00:00+0000,13.95,14.03,13.65,13.775,74688
2017-08-17T05:00:00+0000,13.78,15.38,13.71,15.025,152017
2017-08-18T05:00:00+0000,15.0,15.33,14.42,15.125,142332
2017-08-21T05:00:00+0000,15.05,15.2,14.6,14.625,75119
2017-08-22T05:00:00+0000,14.65,14.65,13.65,13.675,81104
2017-08-23T05:00:00+0000,13.68,14.33,13.65,14.225,108024
2017-08-24T05:00:00+0000,14.25,14.55,13.75,14.125,95081
2017-08-25T05:00:00+0000,14.15,14.28,13.95,14.025,64427
2017-08-28T05:00:00+0000,13.95,14.3,13.85,13.925,48147
2017-08-29T05:00:00+0000,13.94,15.15,13.9,14.025,98110
2017-08-30T05:00:00+0000,14.02,14.15,13.9,14.075,58008
2017-08-31T05:00:00+0000,14.1,14.1,13.7,13.725,69645
2017-09-01T05:00:00+0000,13.7,13.85,13.6,13.775,7959
2017-09-05T05:00:00+0000,14.37,14.81,13.95,14.025,187180
2017-09-06T05:00:00+0000,14.05,14.35,13.95,14.175,97758
2017-09-07T05:00:00+0000,14.15,14.35,13.95,14.075,105715
2017-09-08T05:00:00+0000,14.06,14.5,14.05,14.325,77344
2017-09-11T05:00:00+0000,14.2,14.2,13.6,13.675,111610
2017-09-12T05:00:00+0000,13.65,13.7,13.3,13.375,107982
2017-09-13T05:00:00+0000,13.35,13.4,12.85,12.925,105189
2017-09-14T05:00:00+0000,12.95,13.25,12.85,13.025,117071
2017-09-15T05:00:00+0000,13.05,13.36,12.85,12.925,92316
2017-09-18T05:00:00+0000,12.9,12.9,12.2,12.425,150444
2017-09-19T05:00:00+0000,12.4,12.52,12.3,12.425,126430
2017-09-20T05:00:00+0000,12.4,12.8,12.24,12.275,129376
2017-09-21T05:00:00+0000,12.3,12.5,12.25,12.325,89617
2017-09-22T05:00:00+0000,12.35,12.85,12.3,12.425,79926
2017-09-25T05:00:00+0000,12.35,12.85,12.15,12.375,142386
2017-09-26T05:00:00+0000,12.4,12.61,12.2,12.275,77545
2017-09-27T05:00:00+0000,12.29,12.35,12.05,12.175,79969
2017-09-28T05:00:00+0000,12.2,12.3,11.9,11.925,62111
2017-09-29T05:00:00+0000,11.94,12.05,11.6,11.675,83531
2017-10-02T05:00:00+0000,11.65,11.7,11.3,11.375,91315
2017-10-03T05:00:00+0000,11.4,11.5,11.3,11.375,61324
2017-10-04T05:00:00+0000,11.4,11.5,11.3,11.325,74714
2017-10-05T05:00:00+0000,11.3,11.35,10.8,10.825,87567
2017-10-06T05:00:00+0000,10.85,11.28,10.8,10.825,109443
2017-10-09T05:00:00+0000,10.85,11.35,10.75,11.125,78988
2017-10-10T05:00:00+0000,11.1,11.3,10.88,10.925,104120
2017-10-11T05:00:00+0000,10.95,11.1,10.7,10.775,103975
2017-10-12T05:00:00+0000,10.75,10.9,10.5,10.575,96429
2017-10-13T05:00:00+0000,10.6,10.7,10.2,10.275,91394
2017-10-16T05:00:00+0000,10.26,10.4,10.1,10.275,87305
2017-10-17T05:00:00+0000,10.3,10.6,10.1,10.375,93687
2017-10-18T05:00:00+0000,10.35,10.55,10.25,10.3,100953
