Time,Open,High,Low,Close,Volume
2017-09-05T05:00:00+0000,14.83,15.13,14.57,14.575,16906
2017-09-06T05:00:00+0000,14.63,14.99,14.56,14.925,19355
2017-09-07T05:00:00+0000,14.91,15.1,14.8,14.925,12921
2017-09-08T05:00:00+0000,14.93,15.2,14.85,15.075,10442
2017-09-11T05:00:00+0000,15.0,15.01,14.68,14.775,13665
2017-09-12T05:00:00+0000,14.74,14.8,14.5,14.525,12463
2017-09-13T05:00:00+0000,14.48,14.55,14.18,14.225,14621
2017-09-14T05:00:00+0000,14.2,14.39,14.03,14.275,15015
2017-09-15T05:00:00+0000,14.3,14.5,14.1,14.175,12002
2017-09-18T05:00:00+0000,14.17,14.17,13.7,13.775,20308
2017-09-19T05:00:00+0000,13.8,13.98,13.7,13.925,29893
2017-09-20T05:00:00+0000,13.95,14.05,13.7,13.775,30946
2017-09-21T05:00:00+0000,13.75,13.86,13.65,13.825,19782
2017-09-22T05:00:00+0000,13.85,14.13,13.79,13.975,20615
2017-09-25T05:00:00+0000,13.99,14.27,13.85,13.925,28384
2017-09-26T05:00:00+0000,13.93,14.05,13.7,13.775,19743
2017-09-27T05:00:00+0000,13.8,13.85,13.6,13.775,16718
2017-09-28T05:00:00+0000,13.8,13.85,13.63,13.675,11497
2017-09-29T05:00:00+0000,13.66,13.75,13.45,13.575,18476
2017-10-02T05:00:00+0000,13.55,13.57,13.25,13.275,16370
2017-10-03T05:00:00+0000,13.3,13.3,13.1,13.275,25270
2017-10-04T05:00:00+0000,13.3,13.4,13.25,13.275,22748
2017-10-05T05:00:00+0000,13.27,13.35,13.0,13.025,20259
2017-10-06T05:00:00+0000,13.0,13.3,13.0,13.125,21831
2017-10-09T05:00:00+0000,13.15,13.35,13.03,13.225,15854
2017-10-10T05:00:00+0000,13.2,13.34,13.0,13.025,26369
2017-10-11T05:00:00+0000,13.0,13.1,12.75,12.875,30882
2017-10-12T05:00:00+0000,12.83,12.95,12.61,12.775,31914
2017-10-13T05:00:00+0000,12.8,12.8,12.45,12.575,35438
2017-10-16T05:00:00+0000,12.59,12.59,12.3,12.375,40226
2017-10-17T05:00:00+0000,12.35,12.47,12.25,12.375,37800
2017-10-18T05:00:00+0000,12.4,12.4,12.2,12.325,33933
2017-10-19T05:00:00+0000,12.3,12.99,12.2,12.225,59714
2017-10-20T05:00:00+0000,12.25,12.25,12.0,12.125,38873
2017-10-23T05:00:00+0000,12.15,12.55,12.0,12.525,54787
2017-10-24T05:00:00+0000,12.5,12.55,12.15,12.525,65798
2017-10-25T05:00:00+0000,12.51,13.4,12.45,12.575,172177
2017-10-26T05:00:00+0000,12.6,12.81,12.45,12.675,88769
2017-10-27T05:00:00+0000,12.65,12.75,12.1,12.225,72799
2017-10-30T05:00:00+0000,12.21,12.5,12.1,12.325,94220
2017-10-31T05:00:00+0000,12.35,12.35,12.1,12.175,80358
2017-11-01T05:00:00+0000,12.19,12.38,12.05,12.275,84242
2017-11-02T05:00:00+0000,12.25,12.58,12.15,12.275,75291
2017-11-03T05:00:00+0000,12.25,12.35,12.08,12.325,88554
2017-11-06T06:00:00+0000,12.35,12.6,12.15,12.175,56768
2017-11-07T06:00:00+0000,12.2,12.45,12.1,12.275,114465
2017-11-08T06:00:00+0000,12.3,12.5,12.1,12.275,81577
2017-11-09T06:00:00+0000,12.3,13.05,12.23,12.325,254288
2017-11-10T06:00:00+0000,12.35,12.76,12.3,12.575,152084
2017-11-13T06:00:00+0000,12.6,12.92,12.45,12.775,119742
2017-11-14T06:00:00+0000,12.75,13.15,12.65,12.675,187451
2017-11-15T06:00:00+0000,12.7,13.5,12.65,13.175,192946
2017-11-16T06:00:00+0000,13.15,13.28,12.54,12.675,140077
2017-11-17T06:00:00+0000,12.7,12.85,12.4,12.625,120026
2017-11-20T06:00:00+0000,12.6,12.9,12.05,12.075,112332
2017-11-21T06:00:00+0000,12.1,12.17,11.5,11.625,126098
2017-11-22T06:00:00+0000,11.65,11.69,11.4,11.475,5692
2017-11-24T06:00:00+0000,11.5,11.6,11.35,11.425,38046
2017-11-27T06:00:00+0000,11.4,11.6,11.3,11.325,72645
2017-11-28T06:00:00+0000,11.35,11.5,11.15,11.275,109488
2017-11-29T06:00:00+0000,11.3,11.75,11.25,11.475,160673
2017-11-30T06:00:00+0000,11.45,11.75,11.25,11.675,155770
2017-12-01T06:00:00+0000,11.68,13.47,11.6,11.875,318976
2017-12-04T06:00:00+0000,11.5,11.95,11.15,11.925,202798
2017-12-05T06:00:00+0000,11.95,12.05,11.4,11.875,156583
2017-12-06T06:00:00+0000,11.85,12.25,11.7,11.725,107655
2017-12-07T06:00:00+0000,11.75,11.85,11.15,11.175,116188
2017-12-08T06:00:00+0000,11.2,11.3,10.75,10.875,108153
2017-12-11T06:00:00+0000,10.8,11.02,10.25,10.325,96602
2017-12-12T06:00:00+0000,10.35,10.5,10.3,10.375,102656
2017-12-13T06:00:00+0000,10.4,10.8,10.3,10.525,112764
2017-12-14T06:00:00+0000,10.53,10.75,10.35,10.375,126102
2017-12-15T06:00:00+0000,10.4,10.55,9.8,9.925,120661
2017-12-18T06:00:00+0000,9.9,10.0,9.6,9.875,119263
2017-12-19T06:00:00+0000,9.9,10.15,9.7,10.075,101557
2017-12-20T06:00:00+0000,10.05,10.1,9.6,9.6,106830
