Time,Open,High,Low,Close,Volume
2010-07-06T05:00:00+0000,34.3,34.95,33.1,34.55,1011
2010-07-07T05:00:00+0000,34.35,34.35,33.05,33.1,430
2010-07-08T05:00:00+0000,32.7,33.05,32.55,32.6,516
2010-07-09T05:00:00+0000,32.7,32.7,32.0,32.15,628
2010-07-12T05:00:00+0000,32.2,32.2,31.7,31.95,636
2010-07-13T05:00:00+0000,31.7,31.7,31.05,31.45,887
2010-07-14T05:00:00+0000,31.85,32.4,31.65,32.1,718
2010-07-15T05:00:00+0000,32.1,33.3,32.1,32.4,430
2010-07-16T05:00:00+0000,32.7,34.0,32.65,33.75,755
2010-07-19T05:00:00+0000,34.95,34.95,33.15,33.5,837
2010-07-20T05:00:00+0000,33.95,34.1,32.29,32.4,491
2010-07-21T05:00:00+0000,32.15,33.2,31.75,32.55,705
2010-07-22T05:00:00+0000,31.5,32.15,30.98,31.4,865
2010-07-23T05:00:00+0000,31.57,31.57,30.8,31.0,865
2010-07-26T05:00:00+0000,30.99,31.05,30.1,30.2,592
2010-07-27T05:00:00+0000,29.7,30.1,29.6,29.9,643
2010-07-28T05:00:00+0000,30.2,30.25,29.6,29.8,966
2010-07-29T05:00:00+0000,29.45,30.45,28.99,29.9,1290
2010-07-30T05:00:00+0000,30.47,30.5,29.6,29.75,411
2010-08-02T05:00:00+0000,29.15,29.15,28.35,28.45,944
2010-08-03T05:00:00+0000,28.55,28.9,28.5,28.75,760
2010-08-04T05:00:00+0000,28.6,28.87,28.35,28.75,888
2010-08-05T05:00:00+0000,29.15,29.25,28.75,29.1,1090
2010-08-06T05:00:00+0000,29.74,30.1,29.15,29.2,1143
2010-08-09T05:00:00+0000,28.9,29.25,28.8,29.0,991
2010-08-10T05:00:00+0000,29.55,29.75,29.0,29.3,1077
2010-08-11T05:00:00+0000,30.15,30.85,30.15,30.85,1488
2010-08-12T05:00:00+0000,31.05,31.65,30.8,31.25,1315
2010-08-13T05:00:00+0000,31.45,32.05,31.1,31.9,1592
2010-08-16T05:00:00+0000,32.1,32.3,31.35,31.6,2154
2010-08-17T05:00:00+0000,31.1,31.28,30.6,30.95,2025
2010-08-18T05:00:00+0000,30.9,31.1,30.45,31.1,2361
2010-08-19T05:00:00+0000,31.05,32.35,30.85,32.15,2745
2010-08-20T05:00:00+0000,32.15,32.55,31.9,32.25,4028
2010-08-23T05:00:00+0000,31.85,32.3,31.5,32.15,3270
2010-08-24T05:00:00+0000,33.1,33.6,32.55,32.85,5244
2010-08-25T05:00:00+0000,33.45,33.65,32.15,32.3,4467
2010-08-26T05:00:00+0000,32.05,33.0,31.7,32.5,8175
2010-08-27T05:00:00+0000,32.1,33.0,30.8,30.9,4597
2010-08-30T05:00:00+0000,30.9,31.8,30.55,31.75,3683
2010-08-31T05:00:00+0000,31.85,32.1,31.05,31.25,4755
2010-09-01T05:00:00+0000,30.45,30.8,29.65,29.75,5848
2010-09-02T05:00:00+0000,29.75,29.95,29.05,29.15,4974
2010-09-03T05:00:00+0000,28.35,28.55,27.8,27.85,7405
2010-09-07T05:00:00+0000,28.2,28.8,28.15,28.6,5825
2010-09-08T05:00:00+0000,28.55,28.55,27.8,27.85,3223
2010-09-09T05:00:00+0000,27.05,27.61,27.0,27.55,7627
2010-09-10T05:00:00+0000,27.25,27.55,26.95,27.0,8087
2010-09-13T05:00:00+0000,26.4,26.45,25.58,25.7,7564
2010-09-14T05:00:00+0000,25.75,26.0,25.4,25.7,9910
2010-09-15T05:00:00+0000,25.9,26.15,25.15,25.2,8753
2010-09-16T05:00:00+0000,25.35,25.85,25.05,25.1,7200
2010-09-17T05:00:00+0000,25.05,25.6,25.0,25.05,8350
2010-09-20T05:00:00+0000,24.9,25.05,24.3,24.35,8860
2010-09-21T05:00:00+0000,24.35,24.7,24.05,24.45,10599
2010-09-22T05:00:00+0000,24.65,25.15,24.18,24.95,7699
2010-09-23T05:00:00+0000,25.65,26.05,25.03,25.8,7101
2010-09-24T05:00:00+0000,25.05,25.1,24.2,24.2,6343
2010-09-27T05:00:00+0000,24.2,24.45,23.95,24.35,6117
2010-09-28T05:00:00+0000,24.25,25.15,24.05,24.3,11495
2010-09-29T05:00:00+0000,24.45,24.9,24.3,24.7,8404
2010-09-30T05:00:00+0000,24.4,25.75,24.15,25.45,9339
2010-10-01T05:00:00+0000,24.9,25.4,24.75,24.75,5840
2010-10-04T05:00:00+0000,25.0,25.6,24.75,25.15,5263
2010-10-05T05:00:00+0000,24.7,24.8,23.6,23.65,11337
2010-10-06T05:00:00+0000,23.55,23.9,23.2,23.25,8340
2010-10-07T05:00:00+0000,23.1,23.75,22.9,22.95,6856
2010-10-08T05:00:00+0000,22.95,23.25,21.85,21.95,8643
2010-10-11T05:00:00+0000,21.85,21.85,21.25,21.3,6161
2010-10-12T05:00:00+0000,21.65,22.05,20.4,20.65,7582
2010-10-13T05:00:00+0000,20.2,20.65,20.0,20.65,10006
2010-10-14T05:00:00+0000,20.6,22.25,20.55,21.55,6686
2010-10-15T05:00:00+0000,21.19,22.6,20.9,20.95,9215
2010-10-18T05:00:00+0000,21.05,21.25,19.65,19.85,8030
2010-10-19T05:00:00+0000,20.9,21.6,19.95,20.95,17026
2010-10-20T05:00:00+0000,21.41,21.41,21.41,21.41,0
