Date,Symbol1,Symbol2,Expiry1,Expiry2,DTE1,DTE2,VX1,VX2,Return1,Return2,Dist1,Dist2,W,VX30,VX30r,VX1r,VIX,VIX3M,VVIX,VX30_Premium,VIX_Basis,VX_Basis,logVVIX,logVIX,Return,Volatility,VX30_Premium_zscore,VIX_Basis_zscore,VX_Basis_zscore,Forecast,Exposure,PositionOptimal
2020-07-16,VIN20,VIQ20,2020-07-22,2020-08-19,5,33,28.125,30.275,-0.007085946389485835,-0.003297612221556609,25,3,0.10714285714285714,30.044642857142858,-0.003703505168120455,-0.007085946389485835,28,31.549999,115.620003,-0.048889186507766864,0.11936904711629662,0.07366342891457163,4.750308977601398,3.332204510175204,-0.007085946389485835,0.9188920075361179,-0.40169902501263494,0.42375938100167726,0.48046102622003634,-1,2176.534330038112,-77.38788729024398
2020-07-15,VIN20,VIQ20,2020-07-22,2020-08-19,6,34,28.325,30.375,-0.04487379254122522,-0.02919915469226224,24,4,0.14285714285714285,30.08214285714286,-0.031438388670685526,-0.04487379254122522,27.76,31.559999,113.709999,-0.047958729145880834,0.12829432865339122,0.06987509474664254,4.73365133884233,3.3235961356386037,-0.04487379254122522,0.9378539239688712,-0.37790456566868247,0.5016513269654204,0.4306561021452478,-1,2132.528263608761,-75.28784690586976
2020-07-14,VIN20,VIQ20,2020-07-22,2020-08-19,7,35,29.625,31.275,-0.07163354498817488,-0.052930642250403545,23,5,0.17857142857142858,30.980357142857137,-0.056270446310719854,-0.07163354498817488,29.52,32.560001,112.75,-0.04973120874973692,0.09801657211459795,0.05420045689767944,4.725172978382788,3.385067999732272,-0.07163354498817488,0.9454389326018461,-0.4338212446973595,0.22810466855153883,0.2495493446598267,-1,2115.419548564606,-71.40656704015548
2020-07-13,VIN20,VIQ20,2020-07-22,2020-08-19,8,36,31.825,32.975,0.10074518983552391,0.0837772437732646,22,6,0.21428571428571427,32.72857142857143,0.08741323221517731,0.10074518983552391,32.189999,34.540001,123.300003,-0.05386966126633532,0.07046228742530372,0.03549755415990814,4.814620434501198,3.471655814245168,0.10074518983552391,0.934185451636287,-0.5600613036884845,-0.021786712693694088,0.03650672790278817,-1,2140.9025333212685,-67.27109295589217
2020-07-10,VIN20,VIQ20,2020-07-22,2020-08-19,11,39,28.775,30.325,-0.04916244189291016,-0.029246601181527616,19,9,0.32142857142857145,29.826785714285712,-0.03564812141018629,-0.04916244189291016,27.290001,31.02,109.709999,-0.039225318487640125,0.1281117863846872,0.05246550022216747,4.69784051171446,3.3065203713637055,-0.04916244189291016,0.8891283155662284,-0.13492385780853883,0.49116734326629535,0.22091501756289936,-1,2249.3941144213018,-78.17181978875071
2020-07-09,VIN20,VIQ20,2020-07-22,2020-08-19,12,40,30.225,31.225,0.02343203441743042,0.025954417138050433,18,10,0.35714285714285715,30.867857142857144,0.025053566166400427,0.02343203441743042,29.26,32.060001,115.110001,-0.03789375778953374,0.09138778278094392,0.03254965951078509,4.745888201614314,3.3762213955919784,0.02343203441743042,0.8915982009386364,-0.09945163158657411,0.16169719585132536,-0.002504370993922364,-1,2243.1628932118588,-74.21548033786132
2020-07-08,VIN20,VIQ20,2020-07-22,2020-08-19,13,41,29.525,30.425,-0.034945319489810125,-0.02274671591128081,17,11,0.39285714285714285,30.07142857142857,-0.027539024459988758,-0.034945319489810125,28.08,31.190001,113.339996,-0.036522058614146834,0.10503998352365929,0.0300272767901649,4.730392115449431,3.3350575791576103,-0.034945319489810125,0.9065450689494415,-0.06400845910156197,0.2834273251513495,-0.03258751036269143,-1,2206.1782348203815,-74.72237882541512
2020-07-07,VIN20,VIQ20,2020-07-22,2020-08-19,14,42,30.575,31.125,0.04430310789537061,0.03016943040404775,16,12,0.42857142857142855,30.889285714285712,0.03622672075747183,0.04430310789537061,29.43,32.07,118.120003,-0.03751163056780138,0.08590645145968218,0.017828673211635754,4.771701082273622,3.382014562245381,0.04430310789537061,0.9177625729578124,-0.09780828105983767,0.1124486013699579,-0.169669798032843,-1,2179.2128584567326,-71.2743371531229
2020-07-06,VIN20,VIQ20,2020-07-22,2020-08-19,15,43,29.25,30.2,0.006000875273137338,0.00414766252008138,15,13,0.4642857142857143,29.75892857142857,0.005008082726857361,0.006000875273137338,27.940001,30.98,116.57,-0.04021262797607749,0.10328244536892683,0.031962350702958345,4.758491950931741,3.330059389619796,0.006000875273137338,0.9247858122452218,-0.18200550252250489,0.2654784727414749,-0.016755037074883048,-1,2162.66293612825,-73.937194397547
2020-07-02,VIN20,VIQ20,2020-07-22,2020-08-19,19,47,29.075,30.075,-0.025468269579251638,-0.02463178718966539,11,17,0.6071428571428571,29.46785714285714,-0.025139651497628472,-0.025468269579251638,27.68,30.870001,115.470001,-0.04648478997288377,0.1090747401585085,0.03381556345601445,4.749010764624022,3.3207101307494686,-0.025468269579251638,0.9441606928781726,-0.3688323088977395,0.316169196367804,0.001174699027956027,-1,2118.283481917908,-72.85583772718515
